"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB","MD9-R-EB","MD10-R-EB","MD11-R-EB","MD12-R-EB"
"1700001G11Rik",9.07790244903919,12.6745395548058,10.0541493461861,8.5510424385104,2.37320680676361,1.61293199965754,6.16610491253078,5.949531353049,7.41353802063967,7.10794203748838,11.5467164697124,8.68841215242981
"1700001G17Rik",1.1347378061299,2.92489374341673,2.23425541026357,1.42517373975173,4.74641361352723,1.61293199965754,1.76174426072308,2.23107425739337,18.5338450515992,9.77342030154652,8.88208959208649,13.9014594438877
"1700001J03Rik",1.1347378061299,1.94992916227782,1.11712770513179,0,0,0,0.880872130361539,0,1.85338450515992,0,0.888208959208649,0
"1700001J11Rik",6.80842683677939,3.89985832455564,2.23425541026357,7.12586869875866,11.8660340338181,14.5163879969179,10.5704655643385,7.43691419131125,12.9736915361194,13.3273913202907,8.88208959208649,8.68841215242981
"1700001K19Rik",1.1347378061299,0,0,4.2755212192552,0.791068935587872,0,0,4.46214851478675,0,0.888492754686047,0.888208959208649,0
"1700001K23Rik",0,0.974964581138909,0,0,0,0,0,0,0.926692252579959,0.888492754686047,0,0
"1700001L05Rik",2109.47758159548,1787.11007722762,1787.40432821086,1657.47705933127,216.752888351077,232.262207950686,310.947862017623,270.703676563729,278.007675773988,224.78866693557,232.710747312666,153.784895098008
"1700001L19Rik",3.4042134183897,3.89985832455564,2.23425541026357,2.85034747950347,1.58213787117574,0,1.76174426072308,1.48738283826225,1.85338450515992,3.55397101874419,3.5528358368346,1.73768243048596
"1700001O22Rik",23.8294939287279,27.2990082718894,22.3425541026357,32.7789960142899,21.3588612608725,30.6457079934933,32.592268823377,24.5418168313271,28.7274598299787,31.9857391686977,35.528358368346,33.0159661792333
"1700001P01Rik",5.67368903064949,15.5994332982225,23.4596818077675,15.6769111372691,7.11962042029084,24.1939799948632,16.7365704768692,11.1553712869669,6.48684576805971,9.77342030154652,7.10567167366919,4.34420607621491
"1700003D09Rik",2.2694756122598,0,0,0,0,0,0,0,0,2.66547826405814,0,0
"1700003E16Rik",1.1347378061299,2.92489374341673,7.81989393592251,7.12586869875866,3.95534467793936,0,1.76174426072308,1.48738283826225,6.48684576805971,8.88492754686047,7.10567167366919,6.95072972194385
"1700003F12Rik",2.2694756122598,3.89985832455564,7.81989393592251,8.5510424385104,11.8660340338181,8.06465999828772,7.04697704289231,15.6175198017536,25.0206908196589,50.6440870171047,23.9816418986335,19.9833479505886
"1700003G13Rik",0,0,0,1.42517373975173,0,0,0,0,0,0,0,0
"1700003G18Rik",1.1347378061299,2.92489374341673,5.58563852565894,1.42517373975173,3.16427574235149,1.61293199965754,0.880872130361539,0.743691419131125,3.70676901031984,0,0.888208959208649,0
"1700003M07Rik",15.8863292858186,31.1988665964451,31.27957574369,25.6531273155312,25.3142059388119,41.9362319910961,39.6392458662693,29.0039653461139,30.5808443351387,32.8742319233837,26.6462687762595,23.4587128115605
"1700003P14Rik",0,0.974964581138909,0,0,0,0,0,0,0,0,0.888208959208649,0
"1700006E09Rik",2.2694756122598,0,0,0,0,1.61293199965754,0,0.743691419131125,0,0,0,0
"1700006F04Rik",0,0,0,0,0.791068935587872,0,0.880872130361539,0,0,0.888492754686047,0,0
"1700006H21Rik",0,0,1.11712770513179,0,0,0,0,0,0.926692252579959,0,0,0
"1700007B14Rik",0,0,0,0,0,0,0,1.48738283826225,0,0,0.888208959208649,0
"1700007F19Rik",0,0,0,0,0,0,0,0,0,0.888492754686047,0,1.73768243048596
"1700007G11Rik",0,0,2.23425541026357,1.42517373975173,26.1052748743998,54.8396879883565,24.6644196501231,21.5670511548026,35.2143055980385,29.3202609046396,20.4288060617989,9.55725336767279
"1700007J10Rik",2.2694756122598,7.79971664911127,2.23425541026357,2.85034747950347,1.58213787117574,0,3.52348852144616,2.23107425739337,1.85338450515992,6.21944928280233,7.99388063287784,2.60652364572894
"1700007K09Rik",0,1.94992916227782,2.23425541026357,2.85034747950347,0.791068935587872,6.45172799863017,0.880872130361539,6.69322277218012,0.926692252579959,0,3.5528358368346,3.47536486097193
"1700007K13Rik",78.296908622963,81.8970248156683,144.109473962001,118.289420399394,90.1818586570174,93.5500559801375,104.823783513023,154.687815179274,63.0150731754372,39.9821739608721,50.627910674893,36.4913310402052
"1700007L15Rik",34.042134183897,55.5729811249178,52.505002141194,37.054517233545,37.18023997263,25.8069119945207,33.4731409537385,22.3107425739337,27.8007675773988,47.9786087530466,39.9694031643892,33.8848073944763
"1700007P06Rik",1.1347378061299,0.974964581138909,1.11712770513179,0,2.37320680676361,0,0,0,0,0,0,0
"1700008C04Rik",4.5389512245196,3.89985832455564,2.23425541026357,2.85034747950347,3.95534467793936,0,3.52348852144616,1.48738283826225,2.78007675773988,2.66547826405814,4.44104479604325,0.868841215242981
"1700008J07Rik",93.0485001026517,136.495041359447,109.478515102915,122.564941618649,158.213787117574,179.035451961987,141.820412988208,165.09949504711,157.537682938593,150.155275541942,168.759702249643,181.587813985783
"1700008O03Rik",36.3116097961568,58.4978748683345,46.9193636155351,39.9048647130485,30.0606195523391,25.8069119945207,23.7835475197616,34.9534966991629,28.7274598299787,15.1043768296628,40.8576121235979,26.9340776725324
"1700009C05Rik",0,0,0,0,0,0,1.76174426072308,0.743691419131125,0,0,0,0
"1700009J07Rik",0,0,0,0,0,0,0.880872130361539,0,0,0.888492754686047,0,0
"1700009N14Rik",0,0.974964581138909,1.11712770513179,0,0,1.61293199965754,0,0,0,0,0.888208959208649,0
"1700010B08Rik",0,0,0,0,0.791068935587872,0,0,0.743691419131125,1.85338450515992,0,0,1.73768243048596
"1700010D01Rik",0,0,0,0,0.791068935587872,3.22586399931509,0,0,0,0,0.888208959208649,0
"1700010I02Rik",1.1347378061299,1.94992916227782,3.35138311539536,0,0,0,0.880872130361539,2.23107425739337,1.85338450515992,1.77698550937209,0,0
"1700010I14Rik",24.9642317348578,25.3490791096116,14.5226601667132,14.2517373975173,26.8963438099876,14.5163879969179,22.9026753894,20.0796683165404,40.7744591135182,56.863536299907,44.4104479604325,35.6224898249622
"1700011B04Rik",0,0.974964581138909,0,0,0,0,0,0,0.926692252579959,0,0,0
"1700011C11Rik",0,1.94992916227782,1.11712770513179,1.42517373975173,0.791068935587872,0,0,0,0,0,0,0
"1700011H14Rik",0,0,0,1.42517373975173,1.58213787117574,1.61293199965754,0.880872130361539,0,2.78007675773988,8.88492754686047,6.21746271446054,10.4260945829158
"1700011L22Rik",0,0,0,0,0,0,0,1.48738283826225,0,0,0,0
"1700011M02Rik",0,0,0,0,0,0,0,0,0,0,0.888208959208649,0
"1700012B07Rik",1.1347378061299,0.974964581138909,0,0,0,0,0,0,0,0,0,0
"1700012B09Rik",0,0.974964581138909,0,0,0.791068935587872,0,0,0,0,0,0,0
"1700012C14Rik",4.5389512245196,4.87482290569454,3.35138311539536,9.97621617826213,0.791068935587872,0,0,2.23107425739337,0.926692252579959,2.66547826405814,3.5528358368346,0
"1700012D01Rik",5.67368903064949,3.89985832455564,3.35138311539536,2.85034747950347,1.58213787117574,3.22586399931509,0.880872130361539,0.743691419131125,4.6334612628998,15.1043768296628,9.77029855129514,6.08188850670087
"1700012D14Rik",35.1768719900269,35.0987249210007,21.225426397504,24.2279535757795,10.2838961626423,12.9034559972603,10.5704655643385,12.6427541252291,20.3872295567591,19.546840603093,18.6523881433816,6.95072972194385
"1700012D16Rik",1.1347378061299,3.89985832455564,2.23425541026357,1.42517373975173,2.37320680676361,0,0,2.23107425739337,1.85338450515992,0.888492754686047,0,0.868841215242981
"1700012P22Rik",0,0,0,0,0,0,0,1.48738283826225,0,0,0,0
"1700013F07Rik",0,0.974964581138909,1.11712770513179,1.42517373975173,0.791068935587872,0,0,1.48738283826225,0,0,0.888208959208649,0
"1700013G24Rik",0,0,0,0,0,0,0.880872130361539,0,0,0,0,0
"1700013H16Rik",4.5389512245196,6.82475206797236,3.35138311539536,8.5510424385104,69.6140663317327,74.194871984247,71.3506425592847,60.9826963687522,123.250069593135,105.73063780764,54.1807465117276,19.1145067353456
"1700015F17Rik",0,0,0,1.42517373975173,1.58213787117574,1.61293199965754,0,0,0.926692252579959,0.888492754686047,0,0.868841215242981
"1700015G11Rik",0,0,0,0,0,0,0,0,0,0,0.888208959208649,0.868841215242981
"1700016D06Rik",3.4042134183897,1.94992916227782,2.23425541026357,1.42517373975173,1.58213787117574,0,1.76174426072308,0,0,0,0.888208959208649,0
"1700016G22Rik",1.1347378061299,0,3.35138311539536,1.42517373975173,0.791068935587872,0,1.76174426072308,0,0.926692252579959,0.888492754686047,0,2.60652364572894
"1700016H13Rik",4.5389512245196,7.79971664911127,4.46851082052715,2.85034747950347,2.37320680676361,4.83879599897263,0.880872130361539,0,1.85338450515992,1.77698550937209,0,2.60652364572894
"1700016K19Rik",12.4821158674289,6.82475206797236,8.9370216410543,11.4013899180139,3.95534467793936,8.06465999828772,3.52348852144616,5.949531353049,4.6334612628998,2.66547826405814,0.888208959208649,0.868841215242981
"1700016L04Rik",0,1.94992916227782,0,0,0,3.22586399931509,2.64261639108462,0.743691419131125,0.926692252579959,3.55397101874419,3.5528358368346,0
"1700017B05Rik",1114.31252561956,1005.18848315422,1157.34430251653,1218.52354748773,2286.18922384895,2108.10212355241,2548.36307313593,2571.68492735543,2057.25680072751,1749.44223397683,2640.64523572731,2908.01154741826
"1700017J07Rik",6.80842683677939,5.84978748683345,8.9370216410543,14.2517373975173,3.16427574235149,0,5.28523278216924,1.48738283826225,0.926692252579959,0,1.7764179184173,0.868841215242981
"1700018A04Rik",0,0,0,0,0,0,0,0,0.926692252579959,0.888492754686047,0,4.34420607621491
"1700018B08Rik",13.6168536735588,12.6745395548058,4.46851082052715,7.12586869875866,3.16427574235149,1.61293199965754,3.52348852144616,1.48738283826225,0,0.888492754686047,0,1.73768243048596
"1700018B24Rik",3.4042134183897,1.94992916227782,0,2.85034747950347,0,1.61293199965754,0,0.743691419131125,0.926692252579959,0,0,0
"1700018C11Rik",0,0,0,0,0,0,0.880872130361539,0,0,0,0,0
"1700018L02Rik",7.94316464290929,0.974964581138909,3.35138311539536,0,0,3.22586399931509,0.880872130361539,0.743691419131125,1.85338450515992,2.66547826405814,7.10567167366919,4.34420607621491
"1700019A02Rik",34.042134183897,58.4978748683345,58.0906406668529,21.377606096276,23.7320680676361,29.0327759938358,22.0218032590385,19.3359768974092,12.9736915361194,13.3273913202907,10.6585075105038,6.95072972194385
"1700019B03Rik",0,1.94992916227782,1.11712770513179,1.42517373975173,2.37320680676361,1.61293199965754,0.880872130361539,0.743691419131125,3.70676901031984,4.44246377343024,1.7764179184173,2.60652364572894
"1700019B21Rik",0,1.94992916227782,0,0,0,3.22586399931509,0.880872130361539,0,0,0,0.888208959208649,0
"1700019D03Rik",352.903457706399,396.810584523536,389.877569090994,379.096214773961,347.279262723076,367.74849592192,351.467980014254,324.993150160301,282.641137036888,152.820753806,166.095075372017,103.392104613915
"1700019E08Rik",1.1347378061299,2.92489374341673,3.35138311539536,1.42517373975173,1.58213787117574,0,0,0.743691419131125,0.926692252579959,0,0,0
"1700019N19Rik",0,0,0,0,0.791068935587872,0,0,0,0.926692252579959,0,0,0.868841215242981
"1700020D05Rik",10.2126402551691,11.6995749736669,12.2884047564497,4.2755212192552,14.2392408405817,3.22586399931509,7.04697704289231,8.9242970295735,14.8270760412793,20.4353333577791,14.2113433473384,26.0652364572894
"1700020I14Rik",1458.13808087692,1286.95324710336,1282.46260549129,1225.64941618649,1412.05805002435,1201.63433974487,1225.2931333329,1226.34715014722,1331.6567669574,1589.51353813334,1334.08985673139,1450.09598824054
"1700020L24Rik",0,0.974964581138909,0,0,2.37320680676361,1.61293199965754,3.52348852144616,1.48738283826225,0.926692252579959,4.44246377343024,1.7764179184173,0.868841215242981
"1700020N01Rik",4.5389512245196,1.94992916227782,15.639787871845,9.97621617826213,0,3.22586399931509,0.880872130361539,2.23107425739337,0,0.888492754686047,0,0
"1700020N15Rik",2.2694756122598,0,1.11712770513179,0,0,0,0,0,1.85338450515992,0,0.888208959208649,0
"1700020N18Rik",0,0.974964581138909,0,0,0,0,0,0,0,0,0,0
"1700021F05Rik",622.971055565314,745.847904571265,687.033538656049,691.20926377959,571.942840430031,566.139131879798,540.855488041985,554.793798671819,381.797208062943,355.397101874419,452.098360237202,359.700263110594
"1700021F07Rik",0,0.974964581138909,1.11712770513179,0,0,0,1.76174426072308,0,0.926692252579959,0,0,0
"1700021N21Rik",1.1347378061299,0,2.23425541026357,1.42517373975173,0,0,0,2.23107425739337,0,0.888492754686047,2.66462687762595,0.868841215242981
"1700022I11Rik",0,0,0,0,0,1.61293199965754,0,0.743691419131125,0,0.888492754686047,0,0
"1700023F06Rik",0,9.74964581138909,6.70276623079072,4.2755212192552,9.49282722705446,9.67759199794526,5.28523278216924,5.949531353049,2.78007675773988,2.66547826405814,6.21746271446054,3.47536486097193
"1700024B18Rik",0,0.974964581138909,1.11712770513179,2.85034747950347,0,1.61293199965754,0,0,0.926692252579959,0,0,0
"1700024F13Rik",11.347378061299,13.6495041359447,5.58563852565894,18.5272586167725,14.2392408405817,6.45172799863017,13.2130819554231,20.0796683165404,21.3139218093391,16.8813623390349,17.764179184173,22.5898715963175
