"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Qk",7673.0179470291,-0.859827011127461,0.111093751290692,-7.73965233091826,9.96890346009495e-15,8.69276722184069e-13
"Zfp51",569.555046282112,-1.19366714188387,0.154279899273543,-7.73702308275076,1.01771587552099e-14,8.82276826737992e-13
"H2afz",15275.8039069336,-0.706120888686154,0.0912785920080077,-7.7358871686387,1.02684501893568e-14,8.85045437997108e-13
"Atr",2731.62708440362,-0.639364898647792,0.0826656459298053,-7.73434830704284,1.0393412297654e-14,8.90667648105279e-13
"Ppp1r2",3012.48655205678,-0.82783954901115,0.107264514877716,-7.7177391792142,1.18411190240014e-14,1.0089310043822e-12
"Cul4b",14021.8799139784,-0.901598231655235,0.117001765558406,-7.70585150875496,1.29973691095928e-14,1.10115778859737e-12
"Acsl4",5656.45378010222,-1.52029953200645,0.19746784323767,-7.69897268881713,1.37164480066791e-14,1.15551387699205e-12
"Fbxo30",2299.75078714538,-0.57620275791332,0.0749248317684065,-7.69041110021267,1.46663006847337e-14,1.22859106466328e-12
"Tra2b",9037.45188278107,-0.755518736597395,0.098302676319788,-7.68563751143073,1.52236988005111e-14,1.26815962466157e-12
"Eif5",10809.7769416149,-0.60587759678724,0.0788556064670625,-7.68338009093001,1.54944993041239e-14,1.28354710624329e-12
"Phip",6758.88148182247,-0.648709837977793,0.0844713991635962,-7.6796388410879,1.59537722887524e-14,1.31429115247286e-12
"Etaa1",2393.01091476376,-0.719254701984379,0.0937562062138067,-7.67154230136138,1.69940413728661e-14,1.39229753247696e-12
"Zfp770",1354.22604299621,-1.04756801470115,0.136852423235685,-7.65472755200722,1.93722503416752e-14,1.57846789532633e-12
"Ccdc88a",2463.60772822948,-0.733125985477524,0.0958803347730308,-7.64626017642711,2.06908813029824e-14,1.67674853863462e-12
"Gca",433.897787393523,-2.21229940400227,0.289414969272391,-7.64403931684716,2.10511081066434e-14,1.69671931339546e-12
"Ddx3x",29481.0161276661,-0.533705571250649,0.0698928613824536,-7.63605267682794,2.23982711962227e-14,1.79559474089719e-12
"Itgb5",1719.24144072969,0.736855144015123,0.096653221721727,7.62369976798697,2.46506333171998e-14,1.94479149943262e-12
"Ube3a",5482.65585974902,-0.701972615402794,0.0920733095862869,-7.62406194104425,2.45815320831197e-14,1.94479149943262e-12
"Ubxn1",3307.11449266313,0.596669683978905,0.0782547659793735,7.62470728154981,2.44588754933798e-14,1.94479149943262e-12
"Zfp943",247.728852843975,-1.86194683398728,0.244763094307827,-7.60713881009202,2.80230294328671e-14,2.19921785196569e-12
"Jak3",862.848175701077,1.07122227507075,0.141138402154979,7.58987106779401,3.2022396258762e-14,2.49992644300733e-12
"Rpsa",52872.0417652877,0.450099386509062,0.0594158953975474,7.57540357672774,3.58012933080546e-14,2.78038064852292e-12
"Zfp958",1152.94122069542,-0.996500424400676,0.13172570392012,-7.56496564258231,3.879671354734e-14,2.99739790520407e-12
"Gltscr1",941.968251848837,0.754910263397276,0.0998315998094103,7.56183678152494,3.97416881770233e-14,3.05457892993605e-12
"Epn1",2011.12176850627,0.565513955683429,0.0748307349122941,7.55724177166299,4.11706283373637e-14,3.14818071353041e-12
"A830080D01Rik",1776.0968805863,-1.27302165443973,0.168671403452406,-7.54734725853475,4.44213027697385e-14,3.37941859999781e-12
"Naf1",5001.46908708885,-0.733945074565037,0.0973190680010117,-7.54163690262022,4.64108492526476e-14,3.51285367109761e-12
"Zfand6",1330.18835764537,-0.881549381628057,0.11702933354933,-7.5327215399075,4.96935130126791e-14,3.74232309359626e-12
"Cpne3",2248.90793830625,-0.644298617055003,0.0862529316126183,-7.46987499449521,8.02710394479836e-14,6.01468074979339e-12
"Pou2f1",4800.26493930651,-0.67921579735592,0.0909622846696471,-7.46700459231721,8.20409061712626e-14,6.11655975959848e-12
"Uba6",3795.2158412004,-0.675992313380397,0.0905678478574102,-7.46393261375359,8.39775614280581e-14,6.22979810176007e-12
"Capn1",1015.22073106753,0.825181794749896,0.111019594822893,7.43275811865723,1.06356284435661e-13,7.85088394663438e-12
"Scamp1",1370.06877867962,-0.730999027079231,0.0989714243518619,-7.3859604614802,1.51356770149071e-13,1.11176394073536e-11
"Pgm2l1",808.21836757307,-0.821209255920919,0.111211327675661,-7.38422311004066,1.53346120138844e-13,1.12085490068152e-11
"Cpsf6",8771.07026389202,-0.670454925675958,0.0908255116395165,-7.38179079394534,1.56174463218569e-13,1.13595971758638e-11
"Atad1",3184.3126014552,-0.680485552199069,0.0924583853352384,-7.35991170224036,1.8403191790112e-13,1.33208734360369e-11
"Nudcd2",2783.45685519388,-0.515849937324242,0.0701381236881257,-7.35477241475701,1.91252687921881e-13,1.37766610125757e-11
"Mplkip",1033.49629096395,-0.857932333372142,0.116810727860909,-7.34463648230766,2.06319067531446e-13,1.4719730219911e-11
"Pcnp",4452.44662637134,-0.519878484832868,0.0707778595919605,-7.3452134301603,2.05431023721756e-13,1.4719730219911e-11
"Hprt",3080.71784812294,-0.6075266567415,0.0827350901064577,-7.34303493185029,2.0880400170554e-13,1.48260784258634e-11
"Gt(ROSA)26Sor",159.672775176345,-2.11310568910379,0.287944202037053,-7.33859433235566,2.15848753220658e-13,1.5181701694685e-11
"Zfp935",524.738220744756,-1.21682302147283,0.16580023087174,-7.33909123693644,2.15048985276726e-13,1.5181701694685e-11
"Zranb2",4339.7681891378,-0.619758236365195,0.084668346616863,-7.31983393002457,2.4827801684815e-13,1.73806268038628e-11
"Atp6ap2",1250.61526073896,-0.791868546939222,0.108236739932298,-7.31607906367596,2.55321266643312e-13,1.77901654528898e-11
"Cmpk1",1421.03980905379,-0.750338972219158,0.102754622589648,-7.3022405543315,2.83014683141311e-13,1.96280555363725e-11
"Dcp2",4715.75565583062,-0.545575250517927,0.0748266584767141,-7.29118821586439,3.07233194418081e-13,2.12090470461482e-11
"Hspe1",6836.84254756347,-0.729807906454619,0.100168747212446,-7.28578450628701,3.19803811793641e-13,2.19750904961059e-11
"Adgrf5",145.787049047802,1.83783933113042,0.252304900367214,7.28419990438376,3.23584903222994e-13,2.20912141980394e-11
"Fam188a",872.556440394387,-0.845666828667792,0.116101832120289,-7.28383706978563,3.24456837862694e-13,2.20912141980394e-11
"Noc2l",5492.00313329711,0.56432200447954,0.0775298891222501,7.2787670776842,3.36884748364514e-13,2.28331294675603e-11
