"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Chdh",82.8594358625883,1.58213412192554,0.403751521310849,3.91858367936018,8.90708073331282e-05,0.00616378719177339
"Kank4",119.314686671542,1.27319714337327,0.325411561900594,3.91257500482481,9.13171622710593e-05,0.00628841160868558
"Med12l",274.819542196907,0.801906699115328,0.205451847488514,3.90313695845525,9.49539351393913e-05,0.00650198444698696
"Zfp296",651.588395371512,0.887559635518671,0.227453658467603,3.90215590067148,9.53397166909613e-05,0.00650198444698696
"Inpp5d",510.259426015488,0.958779089891231,0.246038999176717,3.89685819361746,9.7448638928847e-05,0.00661385786422372
"Strap",5780.02425656618,-0.265785565048069,0.0683203705367775,-3.89028283892274,0.000100127447880639,0.00676315397957405
"Lamc2",240.600499162191,0.824429976772236,0.212087890919443,3.88720908675251,0.000101403404165286,0.00681672312667305
"Mbtd1",5007.91188957135,-0.277188288860233,0.0714963567498316,-3.87695683334082,0.000105771114931956,0.00707663900234325
"Fbxo27",137.825669261773,1.04317327163453,0.269556643456214,3.86995942025068,0.000108853470464546,0.00718611358953225
"Lad1",728.172329770379,0.528349676202222,0.136532295905044,3.86977800893116,0.000108934497992484,0.00718611358953225
"Lbr",6896.47584082437,-0.300215919211763,0.0775341791632642,-3.8720461408329,0.000107925514561531,0.00718611358953225
"Rps3a1",32704.5951366723,-0.243108933431871,0.0629477393081081,-3.86207568538617,0.000112427722531585,0.00734788036564069
"Tiam2",306.149205977417,1.54163782379066,0.399108962264703,3.86269908609117,0.000112141108781394,0.00734788036564069
"Blmh",3361.75227922978,-0.282513209456934,0.0734019448706383,-3.84885182476879,0.0001186727614881,0.0077202920457489
"Zfp951",145.09445222064,-1.71789215798486,0.446582547676818,-3.84675166309468,0.000119694179288609,0.00775102169273986
"Hmces",2028.16655526831,0.43713121623444,0.113821264764264,3.84050570110764,0.000122781120696135,0.00787864127666974
"S100a6",528.835330534239,1.02287667824015,0.266276944504154,3.84140159090715,0.000122333780511478,0.00787864127666974
"Cngb1",66.0002904984374,-1.63748155809535,0.427073741927464,-3.83418926835699,0.000125979113915655,0.00794336150668787
"Llgl2",2017.31425269667,0.456383448085227,0.118944829709632,3.83693388942882,0.000124579991856021,0.00794336150668787
"Phldb3",84.7466893178592,1.17344868516769,0.306058262783376,3.83406961307313,0.000126040446093227,0.00794336150668787
"Slc6a1",158.317562586204,-1.87442749969389,0.488723376670914,-3.83535469995751,0.000125383213606429,0.00794336150668787
"Ttc28",253.560709578384,0.821035445925395,0.214262302500179,3.83191740378459,0.000127148429754022,0.00797757503483346
"Ccdc88a",2463.60772822948,-0.368710189012716,0.0963336019421224,-3.82743073630983,0.000129487804903007,0.00805277243090641
"Sall3",446.573099984036,-0.940717220296984,0.245748525017039,-3.82796690328765,0.000129206125205588,0.00805277243090641
