"","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB"
"Gpm6a",6.96589395706262,7.03978487638762,7.1759073255784,7.219900890977
"Hpgd",7.28720584702229,7.19715204503078,7.04963282009101,6.94880759256645
"Gm45540",3.56866784074798,3.54357128144672,3.5749483131151,3.55710709071525
"Cep44",10.0571901661663,10.0989201659797,10.1404850895713,10.0818146779353
"Fbxo8",9.49651013447999,9.52085978690566,9.63452213434382,9.53161475608519
"Sap30",10.3852525078377,10.4255170363061,10.4574017045045,10.4530523705962
"2500002B13Rik",7.4455861972768,7.41831756816668,7.29735884766968,7.27919195419277
"Hmgb2",13.133525644393,13.1544542185558,13.139218833727,13.1031053054814
"Gm6012",5.56127494404207,5.49323921003626,5.56358739396052,5.43751729812543
"Galnt7",11.7807902386011,11.6007845488007,11.4919340712236,11.3934891069622
"Gm45534",4.58552555565355,4.56486179748084,4.57281279396399,4.53237213473317
"Gm45360",4.48891035076105,4.48752896464648,4.47114285859395,4.49466240815382
"Gm19269",4.60502635166799,4.57346420981508,4.56189843937357,4.59898799763931
"Gm45358",5.75329489868325,5.77261520667971,5.7308240762058,5.74613955072095
"4930412F12Rik",5.31932101499155,5.27769401207171,5.29181193613182,5.31785572037571
"AW046200",4.18196745068835,4.21352186461986,4.18497088954385,4.19207003207211
"Galntl6",5.20045360470815,5.23040329349356,5.17774062860117,5.18315680503956
