"","MD-R-EB-10","MD-R-EB-11","MD-R-EB-12","MD-R-EB-9"
"Gm29389",1,0,0,0
"Gm18802",0,0,0,0
"Cbx3-ps7",2,0,0,1
"Flacc1",0,0,0,0
"Gm20257",2,0,3,1
"Gm28803",0,0,0,0
"Cflar",885,818,856,794
"Gm3841",0,0,1,0
"Casp8",394,291,348,306
"Gm37760",29,24,31,21
"Gm28802",0,0,1,2
"Trak2",1874,1466,1658,1331
"Stradb",394,283,383,319
"C2cd6",1,1,6,0
"AC169382.1",0,0,0,0
"Gm29018",0,0,0,0
"Gm25502",0,0,0,0
"Tmem237",573,539,590,626
"G730003C15Rik",27,30,32,38
"Mpp4",11,6,7,6
"Gm29017",32,25,37,44
"Gm19125",1,1,1,0
"Als2",2228,2179,2038,2215
"Cdk15",0,2,1,1
"Gm29016",1,0,3,3
"Gm37737",1,1,3,10
"Fzd7",7650,8524,7036,6691
"Gm26813",230,227,214,160
"Gm973",14,40,18,11
"Gm28411",0,0,0,0
"1700122D07Rik",0,0,0,0
"Sumo1",1595,2163,1776,1780
"Gm24545",0,0,0,0
"D430013B06Rik",97,115,98,105
"Gm29596",7,11,8,15
"Nop58",7922,8917,9494,10132
"Snord70",0,0,5,13
"Gm26293",0,0,0,0
"Gm26287",4,4,4,6
"Snord11",1,2,3,5
"Bmpr2",4553,3769,4254,3394
"Gm38125",15,12,28,21
"Gm37977",5,4,3,3
"Fam117b",2108,1982,2500,1871
"Gm37531",54,37,71,42
"Gm18829",22,25,39,27
"Ica1l",40,39,48,32
"Wdr12",2313,2453,2423,2530
"Carf",509,430,605,480
"Gm15464",9,3,1,1
"Nbeal1",2938,2569,4127,3160
"Gm29332",0,0,0,0
"Cyp20a1",922,778,868,731
"6030460B20Rik",28,26,33,22
"Abi2",3257,3423,5066,4539
"Raph1",2548,2506,3698,3922
"Gm11575",14,5,5,10
"Gm11576",5,5,6,7
"Gm11578",0,0,0,0
"Gm38388",0,0,0,0
"Gm23762",0,0,0,0
"Gm11577",0,0,0,0
"Eif4a-ps4",344,328,331,288
"Cd28",11,7,6,2
"Gm11579",0,2,0,0
"2310016D23Rik",0,0,0,0
"Gm37198",0,0,0,0
"Gm11609",0,0,0,1
"Gm11581",0,0,0,0
"Gm38137",0,0,0,0
"Ctla4",0,0,0,0
"Rpl18-ps1",45,36,38,25
"Gm11582",0,0,0,0
"Icos",1,0,0,5
"Gm37039",0,0,0,0
"Rpl17-ps1",2,5,2,3
"Gm11590",0,0,0,0
"Gm11591",0,0,0,0
"Gm28083",0,0,0,0
"Gm11587",0,3,0,1
"9530026F06Rik",0,0,1,0
"Gm11588",0,1,0,0
"Gm25839",0,0,0,0
"Gm28449",0,0,0,1
"Gm36943",0,0,0,0
"Gm28094",0,0,0,0
"4930587A21Rik",0,0,0,0
"Pard3b",97,75,99,109
"Gm37205",1,1,2,6
"Gm38012",2,3,1,3
"Gm38278",0,0,1,0
"Pard3bos1",1,0,1,3
"Gm38075",0,2,2,3
"Gm29640",0,0,0,0
"Gm29641",0,0,0,0
"Pard3bos2",1,0,1,2
"Gm38351",0,0,4,3
"Pard3bos3",0,0,0,0
"Gm29084",0,1,0,2
"Gm11600",0,0,0,0
"Gm11599",2,3,2,2
"Nrp2",3320,2820,2493,1019
"Gm29083",8,10,14,1
"Gm37121",23,12,13,6
"Gm4208",0,2,0,0
"Ino80d",2812,2702,3199,3299
"Gm44468",0,0,0,0
"Gm24942",0,0,0,0
"Rps13-ps7",2,0,0,1
"Rps27-ps1",3,5,3,2
"Ino80dos",106,111,119,143
"Gm20342",319,279,363,290
"Ndufs1",3277,3312,3374,3234
"Gm24557",1,0,0,2
"Eef1b2",13033,12918,12088,12895
"Gm27390",0,0,0,0
"Gm26457",17,23,43,35
"Snora41",24,48,61,62
"Gpr1",13,25,31,53
"Gm27512",0,2,2,1
"Platr12",9,17,22,38
"1700039I01Rik",3,4,1,2
"Gm11608",2,4,3,11
"Gm24513",0,0,1,0
"Zdbf2",6894,8313,11863,11722
"Gm23448",2,1,5,3
"Gm11606",0,0,0,0
"Gm11605",2,6,5,4
"Adam23",686,1116,1300,2160
"Gm22281",8,7,8,11
"Gm39653",0,1,3,0
"Dytn",0,0,1,0
"Gm12748",0,0,0,0
"Mdh1b",3,4,5,4
"Fastkd2",1090,1165,1433,1563
"4933402D24Rik",21,10,27,29
"Gm13751",0,0,0,0
"Gm13754",0,0,0,0
"Gm13749",0,0,0,0
"Klf7",1303,1268,1696,1792
"Mir6899",0,0,0,1
"Gm13748",10,5,6,3
"Gm13750",1,0,1,0
"Gm28981",0,0,0,1
"Gm25748",0,0,0,0
"Gm28980",0,0,0,0
"Creb1",2908,3115,5064,4904
"Mettl21a",384,325,390,362
"Gm28982",3,2,5,3
"Gm29152",0,1,1,1
"2810408I11Rik",143,127,189,226
"Ccnyl1",533,561,634,744
"Fzd5",1219,932,1295,1972
"Gm38058",12,18,25,19
"Plekhm3",758,680,704,712
"Rpl31-ps24",3,4,1,3
"Rpl10a-ps1",35,39,42,41
"Gm24788",0,0,0,0
"Akr1cl",0,0,0,0
"Gm8550",0,0,0,1
"Cryge",0,0,0,0
"Crygd",2,0,3,0
"Crygc",0,0,0,2
"Crygb",0,0,0,0
"Gm7329",0,0,0,0
"Cryga",1,0,0,1
"Gm28845",0,0,0,0
"D630023F18Rik",11,27,27,50
"Idh1",3133,2712,3640,2899
"Pikfyve",3008,2932,3971,3809
"Pth2r",0,5,15,14
"Gm28927",0,0,0,0
"Gm28926",0,0,0,1
"Gm28925",0,0,0,0
"Gm28923",0,0,0,0
"Gm28922",0,0,0,0
"Gm28728",0,0,0,0
"Gm5255",0,0,0,0
"Gm8805",0,0,0,1
"Crygf",0,0,0,0
"Gm8809",0,0,0,0
"Gm15659",0,0,0,1
"Gm8812",0,0,0,0
"Map2",93,184,431,602
"Gm24729",0,0,1,1
"Gm10558",1,0,2,7
"Gm25411",0,0,0,0
"Unc80",243,314,191,239
"Gm37181",0,1,5,4
"Rpe",1012,992,1320,1439
"Kansl1l",459,466,607,539
"Gm37570",69,46,79,71
"Gm38387",38,35,69,41
"Gm38162",29,24,45,51
"Gm15789",25,11,18,16
"6820402A03Rik",19,13,29,21
"Gm37285",20,19,30,30
"Gm37755",34,33,90,64
"Gm38218",11,9,17,22
"Acadl",1151,1173,1222,1419
"Gm15793",5,10,10,4
"Gm27934",2,0,0,0
"Gm25832",0,0,0,0
"Myl1",0,1,0,4
"Rpl31-ps14",1,3,4,2
"Gm15826",0,0,0,0
"Lancl1",716,711,765,664
"Cps1",3,0,2,4
"Gm15668",0,0,0,0
"Gm26342",0,0,0,0
"Kif22-ps",0,1,0,0
"Gm22548",0,0,0,0
"Gm15669",0,0,0,0
"Gm37957",0,0,0,0
"Gm23189",0,0,0,0
"Gm15671",0,0,0,0
"Erbb4",4,20,30,35
"Gm37100",0,0,0,0
"Gm15670",0,0,0,0
"Gm25542",0,0,0,0
"Gm19335",0,0,0,0
"Gm37735",0,0,1,1
"Gm37769",0,0,1,0
"Gm37061",0,1,0,0
"Gm16076",0,1,0,0
"Gm8840",0,0,0,0
"Pced1c-ps",0,1,0,0
"Gm28497",1,1,1,0
"Gm29113",7,4,1,3
"Gm29114",5,4,13,10
"Ikzf2",277,250,412,359
"Gm29112",5,3,6,4
"Gm28112",4,5,12,3
"Gm37930",0,0,0,0
"Spag16",39,32,53,51
"Gm22665",0,0,1,0
"Gm23879",0,0,0,0
"Gm28580",0,1,1,0
"Gm38272",0,0,0,0
"Gm37456",1,0,0,0
"Gm23422",0,0,0,0
"Vwc2l",0,1,1,0
"Bard1",1261,1461,1791,1923
"Gm16236",11,12,11,14
"Gm8870",1,0,0,1
"Abca12",2,3,4,1
"Gm6947",0,0,0,0
"Atic",5384,5523,5497,5740
"Fn1",138649,128830,81115,23864
"Apol7d",34,15,39,19
"Gm5829",1,1,2,0
"Gm5256",2,3,2,3
"Gm37217",1,0,4,0
"Gm8883",0,2,2,0
"Gm28818",0,2,3,1
"4933417E11Rik",4,7,3,0
"4930556G22Rik",0,0,0,0
"Gm5528",1,2,1,1
"Gm8885",5,5,2,3
"Gm4319",1,2,2,0
"Mreg",399,572,290,660
"Gm25360",14,43,26,16
"Gm23472",3,2,7,4
"Gm24497",8,7,6,11
"Gm25939",18,23,16,16
"Pecr",318,402,384,338
"Tmem169",8,17,36,21
"Xrcc5",1583,1781,1847,2223
"Marchf4",4,1,2,2
"Gm15843",1,3,2,1
"Smarcal1",1642,1484,1411,1309
"Gm39662",2,0,2,1
"Ankar",0,0,2,1
"Gm18035",0,0,0,0
"Gm45859",0,0,0,0
"Rpl37a",2199,2186,2497,2568
"Igfbp2",5722,6824,5356,6941
"Igfbp5",1894,1345,1824,2938
"1700027A15Rik",0,0,0,0
"Tnp1",0,0,0,0
"Gm38106",0,0,0,0
"Gm29185",0,0,0,0
"Gm29184",0,0,0,0
"Pinc",0,0,0,0
"Gm27315",0,0,0,0
"D530049I02Rik",0,0,0,0
"Gm9553",0,1,0,0
"C530043A13Rik",1,0,4,1
"Gm29186",1,0,0,0
"6030407O03Rik",0,3,0,5
"Gm29183",0,0,2,1
"Mir6351",0,0,0,0
"Tns1",302,476,305,567
"Rufy4",14,10,4,15
"Cxcr2",8,12,3,0
"Cxcr1",0,0,1,0
"Mir1928",0,1,0,0
"Gm25524",0,0,0,0
"Arpc2",6148,5521,5289,4345
"Gpbar1",22,22,11,14
"Aamp",3278,3268,2987,2856
"Gm28364",0,0,0,0
"Pnkd",862,858,782,736
"Gm37503",14,14,9,7
"Tmbim1",1314,1101,938,633
"Gm29358",0,0,0,0
"Gm37931",11,18,12,8
"Catip",7,13,13,2
"Slc11a1",23,17,6,13
"Ctdsp1",2125,1868,1538,1208
"Mir26b",22,17,18,8
"Vil1",147,83,165,76
"Usp37",3880,3798,4303,4218
"Gm37733",172,142,214,189
"Cnot9",4120,3847,4107,4096
"Plcd4",52,89,54,106
"Zfp142",1344,1350,1217,1281
"Gm25035",7,3,7,3
"Bcs1l",564,497,405,350
"Rnf25",894,762,690,675
"Stk36",255,226,241,180
"Ttll4",5694,6112,6468,6925
"Cyp27a1",74,71,65,47
"Prkag3",2,6,4,0
"Gm27507",0,0,0,0
"Wnt6",31,23,10,5
"Gm29539",0,1,1,2
"Wnt10a",4,3,2,1
"Gm16582",0,4,0,2
"Cdk5r2",42,124,72,205
"Fev",110,116,31,6
"Cryba2",2,2,1,2
"Mir375",0,1,0,0
"Cfap65",5,5,26,11
"Gm15841",0,0,1,0
"Ihh",76,35,21,17
"Gm37744",3,0,1,0
"Nhej1",158,167,141,149
"Slc23a3",9,9,8,5
"Cnppd1",1497,1170,1138,944
"Retreg2",1198,1120,885,750
"Zfand2b",301,267,211,195
"Abcb6",199,155,161,152
"Gm29253",0,0,1,2
"Atg9a",725,667,632,427
"Ankzf1",1254,1234,1302,902
"Glb1l",278,205,244,193
"Gm27943",0,0,0,0
"Stk16",1127,1076,1011,887
"Tuba4a",792,1033,961,1506
"A630095N17Rik",3,2,2,2
"Gm50472",0,0,0,0
"Dnajb2",490,418,400,309
"Ptprn",560,670,803,703
"Gm28294",1,1,5,3
"Resp18",3,2,3,5
"Gm28902",1,1,1,0
"Dnpep",2074,1700,1772,1437
"Des",210,210,182,130
"Gm15179",2,2,3,6
"Speg",1684,1513,1303,1169
"Gm15178",14,8,11,15
"Gmppa",967,894,858,655
"Asic4",142,88,80,23
"Gm37264",13,16,6,1
"Chpf",964,974,685,790
"Obsl1",4114,3354,3028,2605
"Tmem198",34,27,28,39
"Inha",107,91,93,56
"Gm15181",6,6,6,3
"Stk11ip",1432,1363,1060,1113
"Gm15183",1,1,0,0
"Slc4a3",678,572,497,574
"Gm15180",0,0,0,0
"Gm15182",0,0,1,0
"Gm5257",2,3,1,2
"Gm29065",0,0,0,0
"Gm29068",0,0,0,0
"Gm29069",0,0,0,0
"Gm17751",0,0,0,0
"Mir6343",0,0,0,0
"Gm816",0,0,0,0
"Gm38265",0,0,0,0
"Epha4",3354,2351,2704,1924
"Mir6352",4,1,4,2
"Gm28386",12,8,7,6
"Gm28385",0,0,0,0
"Gm26263",0,0,0,0
"Gm28387",0,0,0,0
"Pax3",34,71,131,112
"Gm2102",0,1,0,0
"Sgpp2",42,50,49,60
"Gm28410",0,0,0,0
"Gm37884",0,0,0,0
"Farsb",2096,2247,2621,2732
"Gm28995",1,4,3,4
"4833412K13Rik",43,38,54,43
"BC035947",9,15,24,23
"Mogat1",4,6,5,5
"5730419F03Rik",31,10,17,15
"Gm29611",0,1,1,0
"Acsl3",7677,6396,6582,4597
"Utp14b",4651,4414,4409,3932
"Gm6159",6,6,10,3
"Gm29536",0,0,0,0
"Kcne4",1,1,1,0
"Gm29187",0,0,0,0
"Gm5830",0,1,0,1
"Scg2",3,21,8,17
"Gm19027",0,0,0,1
"Gm24160",0,0,0,0
"Ap1s3",474,420,1190,1184
"Gm37886",23,18,34,32
"Wdfy1",1845,1780,2531,2227
"Gm10555",0,1,0,1
"Mrpl44",831,867,922,919
"Serpine2",1035,948,952,802
"Gm5529",0,2,3,3
"Gm28071",1,1,0,0
"Gm28058",0,0,0,0
"Gm23934",1,1,0,0
"Gm38339",0,0,0,0
"9830004L10Rik",0,0,0,0
"Fam124b",3,0,2,2
"2310015K22Rik",0,0,1,0
"Gm37932",6,3,5,2
"Cul3",4637,4579,7210,6898
"Gm37902",47,38,110,86
"Gm37262",28,29,70,51
"Gm29125",1,0,0,1
"Gm6189",0,0,0,0
"1700016L21Rik",0,0,0,0
"Gm45261",0,0,0,0
"Dock10",41,28,19,20
"Gm37645",0,0,0,0
"Gm38062",0,0,0,0
"A630081D01Rik",0,1,0,1
"Gm29124",0,0,0,0
"Gm28066",0,0,0,0
"Nyap2",3,1,2,1
"Gm37210",0,0,0,0
"Gm6198",1,0,0,0
"Gm5530",0,0,1,1
"Gm7516",1,1,0,0
"Gm37114",0,0,0,0
"Mir6344",0,0,0,0
"Irs1",1786,1263,1053,947
"Gm9747",0,0,0,0
"Rhbdd1",504,494,620,480
"Gm19552",8,7,8,13
"Gm28940",6,4,8,10
"Gm22112",0,0,0,0
"Col4a4",16,22,6,13
"Col4a3",4,4,3,4
"C430014B12Rik",11,12,12,8
"Mff",1805,1666,2060,1871
"Gm28941",24,27,42,33
"Tm4sf20",10,11,17,16
"Gm47791",0,1,0,1
"Gm19257",0,0,0,0
"Gm36999",0,0,0,0
"Gm28942",0,0,0,0
"Gm17764",0,0,0,0
"Gm22396",0,0,0,0
"Agfg1",2985,2738,3720,3655
"A030005L19Rik",5,4,1,0
"A030014E15Rik",1,0,0,0
"Gm6217",0,0,0,0
"A030003K21Rik",0,0,0,0
"Gm7544",0,0,0,0
"Gm47955",0,0,0,0
"Gm47959",0,0,0,0
"Gm7553",0,0,0,2
"Slc19a3",90,94,82,42
"Gm7539",3,3,1,3
"Krtap28-10",1,0,1,1
"Gm47969",0,1,0,0
"A030005K14Rik",0,0,0,0
"Krtap28-13",0,0,0,0
"Gm29518",0,0,0,0
"Ccl20",18,21,23,18
"Gm29519",0,0,0,0
"Daw1",2,1,4,1
"Gm6244",2,3,2,2
"Sphkap",28,26,12,28
"Gm6374",0,1,2,1
"Gm37517",2,0,0,0
"Gm37989",0,0,0,0
"4933436I20Rik",0,0,2,1
"Gm25754",0,0,0,0
"Gm24555",1,0,0,0
"Pid1",811,682,813,448
"Gm37058",17,10,18,8
"Gm18304",4,5,1,2
"Mir6353",1,0,2,2
"Dner",31,36,49,23
"Gm37959",0,1,0,0
"Gm37925",0,2,0,0
"Mir5126",0,0,0,0
"Trip12",20446,19609,19338,18957
"Gm38374",31,27,72,64
"Gm37738",79,79,118,93
"Fbxo36",82,88,63,44
"Slc16a14",8,20,14,21
"AC167036.1",0,0,0,0
"Gm29284",0,1,0,0
"C130026I21Rik",0,1,0,0
"Rpl19-ps1",15,8,8,7
"Gm27907",0,0,0,0
"AC167036.2",0,0,0,0
"Gm7582",0,0,0,0
"Gm2389",0,0,0,0
"Gm18342",0,0,0,0
"A530032D15Rik",0,0,0,0
"Gm10553",0,0,0,0
"A530040E14Rik",1,2,0,2
"Gm16038",0,0,0,0
"Gm7592",0,0,0,0
"Gm6264",1,0,0,0
"AC123856.1",0,0,0,0
"Gm7609",0,0,0,0
"Gm16028",0,0,0,0
"Gm16026",0,0,1,0
"Gm2619",0,0,0,0
"Gm16025",0,0,0,0
"Gm7281",0,0,0,0
"AC147806.1",0,0,0,0
"Gm2427",0,0,0,0
"Gm16092",0,0,0,0
"AC147806.2",0,0,0,0
"AC147806.3",0,0,0,0
"G530012D18Rik",0,0,0,0
"Sp110",0,3,0,0
"Gm16094",0,0,0,0
"Sp140",14,15,14,13
"Gm10552",0,0,0,1
"Gm17017",0,0,0,1
"Sp100",1,0,1,2
"A630001G21Rik",1,5,6,20
"Mir8096",0,0,0,0
"Gm25472",1,1,0,1
"9930111H07Rik",0,2,0,0
"Gm22906",0,0,0,0
"Cab39",3347,3007,3694,3536
"Itm2c",1811,1420,1482,1199
"4933407L21Rik",0,0,1,0
"Gm28884",1,0,0,0
"Gpr55",0,0,1,0
"Gm28100",0,0,0,0
"Gm18180",14,6,13,10
"Spata3",0,1,2,3
"2810459M11Rik",6,25,19,54
"Psmd1",6900,6811,7899,8374
"Gm22786",3,3,2,4
"Htr2b",73,65,63,52
"Gm37914",57,53,63,55
"Gm21972",1,3,8,4
"Armc9",581,596,617,586
"Gm16341",0,1,0,0
"B3gnt7",529,896,672,1297
"Gm28626",0,0,0,0
"Gm5258",0,0,0,1
"Gm28627",0,0,0,0
"Ncl",61689,77051,75077,77600
"Snora75",0,0,0,0
"Mir3535",10,8,21,19
"Gm24148",0,0,0,0
"Snord82",45,55,39,56
"C130036L24Rik",192,210,317,289
"Gm45908",0,0,0,0
"Nmur1",0,1,1,1
"Tex44",1,1,1,2
"Rpl30-ps6",1,2,0,0
"Ptma",18150,22217,21724,23454
"Pde6d",514,544,536,475
"Gm37152",26,26,19,28
"Cops7b",1056,890,1053,998
"Gm22955",0,0,0,0
"Gm37022",0,1,2,1
"Nppc",1,1,6,1
"Dis3l2",1111,1073,1076,876
"Gm29097",1,4,4,6
"Gm29055",14,17,11,7
"Gm37485",10,3,8,8
"Gm38142",19,21,18,20
"Gm38010",13,9,14,12
"Gm37541",5,9,12,4
"Gm38021",4,8,10,6
"Gm6136",60,83,56,43
"Gm37967",10,5,6,6
"Gm28375",1,1,3,0
"Gm37017",2,0,2,2
"Gm37447",21,24,19,15
"Akp-ps1",1,1,1,3
"Gm29371",0,0,0,0
"Alppl2",0,0,0,0
"Alpi",1,0,0,0
"Gm29372",0,0,0,0
"Akp3",0,0,0,0
"Gm29374",1,0,1,1
"Ecel1",2,8,17,21
"Prss56",7,3,2,6
"Chrnd",2,1,2,4
"Chrng",14,14,25,13
"Eif4e2",3140,3304,2790,2828
"Gm26187",0,0,0,1
"Efhd1",23,40,36,92
"Efhd1os",1,0,0,1
"Gigyf2",4802,5104,4780,4317
"Gm22549",3,3,6,2
"Kcnj13",20,21,21,19
"Gm23504",3,2,1,2
"Snorc",0,0,0,3
"Ngef",6,11,21,22
"Neu2",0,0,0,0
"Gm17181",0,0,0,0
"Gm6153",5,2,2,1
"Inpp5d",233,270,145,194
"Atg16l1",1988,1878,1832,1606
"Gm25395",33,19,25,20
"Scarna6",34,53,37,22
"Sag",19,7,12,6
"Dgkd",3356,3255,3222,3258
"Gm19582",15,7,10,12
"4833421G17Rik",11,7,12,23
"Gm38365",40,28,41,35
"Usp40",1355,1099,1275,1040
"Gm25198",0,0,0,0
"Gm5832",0,0,1,1
"Gm15375",0,0,0,0
"AC087801.1",0,0,0,0
"Ugt1a10",0,0,0,0
"Gm20528",0,0,0,0
"AC087801.2",0,0,0,0
"Ugt1a9",0,0,0,0
"Ugt1a8",0,0,0,0
"Ugt1a7c",0,0,0,0
"Gm15373",0,0,0,0
"Ugt1a6b",0,0,0,0
"Gm15372",0,0,0,0
"Gm15370",0,0,0,0
"Ugt1a6a",0,0,0,1
"Gm15369",0,0,0,0
"Gm15374",0,0,0,0
"Gm15371",0,0,0,1
"Ugt1a5",1,0,0,1
"AC087801.3",0,0,0,0
"Gm15368",0,0,0,0
"Gm15376",0,0,1,0
"Ugt1a2",0,0,0,0
"Dnajb3",11,11,18,15
"Ugt1a1",0,0,0,0
"Mroh2a",258,263,269,295
"Hjurp",9907,9528,10017,8266
"Trpm8",1,0,0,0
"4930453O03Rik",0,0,0,0
"Spp2",0,0,0,0
"Gm29538",0,0,0,0
"Gm28888",0,1,0,0
"Glrp1",0,0,1,0
"Gm19589",1,4,1,0
"Gm38130",2,0,1,0
"Gm29336",1,0,0,0
"Arl4c",2422,2511,2783,3651
"Gm29335",0,0,0,0
"Platr5",8,5,5,6
"Gm29337",0,0,0,0
"Gm4753",0,0,0,0
"1700067G17Rik",0,1,0,0
"Gm18699",0,0,0,0
"Sh3bp4",3291,2669,2472,2133
"Gm38312",67,166,203,413
"Gm5259",1,4,3,1
"Gm28342",0,0,0,0
"C030007H22Rik",0,0,0,0
"Agap1",4458,3853,3784,3455
"Gm37297",38,40,42,28
"Gm28499",12,6,6,11
"4933400F21Rik",66,62,72,75
"Gm26037",12,3,7,7
"Gm37521",20,8,15,12
"Gbx2",45,150,165,336
"D130058E05Rik",19,38,40,35
"Asb18",1,1,3,4
"Iqca",1,2,0,0
"4930434B07Rik",0,0,4,0
"Ackr3",892,647,511,179
"Gm38277",2,0,0,0
"Gm28721",3,2,2,0
"Gm28723",2,7,2,1
"Gm28722",0,0,0,0
"Gm35048",4,2,2,0
"Cops8",1914,1708,1867,1728
"Gm9991",0,0,0,0
"Col6a3",37,23,14,14
"Gm36970",0,0,0,0
"4930474B08Rik",0,0,0,0
"Mlph",5,1,4,5
"Prlh",1,0,0,0
"Rab17",8,7,6,12
"Gm28199",1,0,0,0
"Lrrfip1",2663,2133,1919,1733
"Rbm44",28,33,53,79
"Gm7776",1,1,0,1
"Ramp1",3,0,1,1
"Ube2f",1017,919,949,1058
"Gm7785",74,53,68,57
"Scly",543,532,527,503
"Gm17090",7,17,10,7
"Espnl",14,16,13,10
"Klhl30",5,4,4,5
"Erfe",176,216,136,152
"Ilkap",2210,2079,1980,1703
"1700020N18Rik",0,0,0,0
"Hes6",573,598,387,438
"Per2",364,244,326,221
"Gm28381",0,0,0,0
"Gm28382",0,0,0,0
"Gm19085",2,1,0,0
"Traf3ip1",703,896,781,825
"Asb1",475,326,350,309
"Gm28380",0,0,0,0
"Gm29100",28,15,13,1
"Twist2",182,71,67,11
"Gm29101",14,3,5,0
"Gm37600",5,3,1,1
"Hdac4",2667,2157,1945,1523
"Gm37048",165,139,153,115
"Gm37036",23,35,37,28
"Gm29099",0,0,0,0
"Gm7837",0,0,0,1
"Ndufa10",2983,2801,2382,2382
"Mir6900",3,1,5,1
"Olfr1416",0,0,0,1
"Olfr1415",0,0,0,0
"Olfr1414",0,0,0,0
"Olfr1413",0,0,0,0
"1700054K02Rik",0,0,0,0
"Gm28478",0,0,0,0
"Olfr1412",0,0,0,0
"Gm44098",0,0,0,0
"Olfr1411",0,0,0,0
"Gm44099",0,0,0,0
"Olfr1410",1,0,1,0
"Olfr12",0,0,0,0
"Cops9",484,448,491,535
"Otos",2,7,10,3
"Gm29483",0,0,0,0
"Gm29482",0,0,0,0
"Gm29481",18,17,24,7
"Gpc1",3547,3215,2380,2111
"Gm29480",55,64,69,69
"Mir149",2,1,0,2
"Ankmy1",24,23,21,23
"Dusp28",77,82,69,76
"5033417F24Rik",22,16,17,21
"Rnpepl1",2281,1791,1458,1228
"9430060I03Rik",34,19,22,24
"Capn10",797,747,647,598
"Gpr35",7,8,7,8
"Gm18697",0,0,0,0
"Aqp12",0,0,0,0
"Kif1a",5868,6501,5616,6783
"Gm28086",0,0,0,1
"Agxt",0,0,0,0
"Mab21l4",7,5,8,1
"Crocc2",6,7,8,15
"Sned1",160,180,146,248
"Mir6901",0,0,0,0
"Mterf4",586,583,606,607
"Gm28535",15,19,26,12
"Gm7867",14,5,12,13
"Pask",1973,1828,1841,1691
"Ppp1r7",2327,2272,2353,2482
"Mir6902",2,0,1,2
"Mir6345",2,4,2,1
"Gm26446",1,3,1,1
"Ano7",25,12,9,10
"Hdlbp",21545,19795,18503,15338
"Gm17415",34,19,19,21
"Septin2",8306,6339,7698,6607
"Farp2",198,172,122,109
"Gm37250",3,7,1,6
"Stk25",3129,2450,2297,1767
"Gm28536",2,8,5,7
"Bok",190,250,200,281
"Thap4",1025,889,741,643
"Gm10550",7,3,7,9
"Atg4b",1857,1559,1468,1216
"Dtymk",2251,2206,2147,2478
"Ing5",1891,2114,2187,2225
"Gm22089",2,1,5,7
"D2hgdh",359,400,298,238
"Gal3st2",0,0,0,1
"Gm18666",0,0,0,0
"Gal3st2b",2,1,2,0
"Gm7889",1,2,5,1
"Gal3st2c",0,0,0,0
"Neu4",0,0,0,2
"Pdcd1",1,1,1,0
"Gm7891",0,2,0,0
"Gm7895",1,5,4,5
"Gm23389",0,0,0,0
"4930440C22Rik",0,0,0,0
"Gm23181",0,0,0,0
"Gm5264",1,0,0,0
"Fam174a",164,157,188,180
"BC055308",19,12,39,27
"Gm15427",152,101,138,122
"St8sia4",53,48,142,114
"Gm37642",0,0,2,3
"4930598F16Rik",0,0,0,0
"Gm37761",0,0,0,0
"Gm22360",1,0,0,0
"1700063A18Rik",0,0,0,0
"Gm24586",1,0,0,0
"Gm22917",0,0,0,0
"Gm37076",0,0,0,0
"Gm29601",0,0,0,0
"4930533P14Rik",0,0,0,0
"Gm26245",0,0,0,0
"Gm1833",0,0,0,0
"Gm26078",0,0,0,0
"Slco4c1",203,157,165,135
"Panct2",50,57,48,96
"Slco6b1",0,0,0,0
"Gm9499",0,2,2,0
"Gm28901",1,0,2,1
"Gm6430",4,4,3,9
"Slco6c1",0,0,0,0
"Gm7133",0,0,0,0
"Gm7135",0,0,0,0
"Gm37171",0,0,0,1
"D1Ertd622e",318,277,535,432
"AC099860.1",2,0,1,3
"Ppip5k2",4064,4076,5734,6004
"Gin1",146,143,207,234
"Pam",2112,1212,1684,1028
"Gm37140",7,6,15,15
"Gm25413",2,1,4,5
"Gm3531",32,35,43,35
"B230216N24Rik",14,11,17,24
"Gm24465",0,0,0,1
"1810006J02Rik",0,0,0,0
"Gm29461",0,0,0,0
"Gm7952",3,5,3,6
"Gm29462",3,5,2,9
"Slco6d1",0,0,0,0
"Gm3555",11,5,9,7
"Gm26134",1,0,0,0
"Gm7967",18,18,26,13
"Gm29460",1,0,0,0
"Gm23434",0,0,0,0
"Gm18248",0,0,0,0
"Cntnap5b",2,2,5,2
"Prdx2-ps1",101,83,243,170
"Gm37877",0,0,0,0
"Gm19029",1,3,3,2
"Gm23602",0,0,0,0
"Gm29668",10,10,6,4
"Gm29667",1,6,11,11
"Gm18700",0,1,0,0
"Gm18185",0,0,0,0
"Gm29334",0,0,0,0
"Gm25537",0,0,0,0
"Gm20268",0,0,0,0
"Gm28801",0,0,0,0
"Psmb6-ps2",1,0,3,2
"Gm18969",0,0,0,0
"Gm28188",0,0,0,0
"Gm28187",2,0,1,0
"Gm24122",1,0,0,0
"Gm28623",0,0,0,0
"Gm23036",0,0,0,0
"Gm3116",0,0,0,0
"Gm20281",0,0,0,0
"Gm22034",0,0,0,0
"Gm18728",0,0,0,0
"Gm23965",0,0,0,0
"Gm29141",1,0,0,0
"Gm37789",0,0,0,0
"Gm18447",0,0,0,0
"Gm29140",0,0,0,0
"Gm23537",0,0,0,0
"Gm5260",0,0,0,0
"Gm29592",0,0,0,0
"Gm29011",1,0,0,0
"Cdh20",49,82,82,127
"Gm38031",1,6,8,8
"Gm36969",2,0,2,2
