"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB"
"Nbeal1",1752.20060007363,1894.26468722532,1981.86183936876,2306.76465053819
"Cyp20a1",460.323886460022,483.992871953628,426.271145622849,395.140241064413
"6030460B20Rik",9.89943841849509,26.1879910676312,11.9595110996391,13.5920476041813
"Abi2",2614.68917228502,2634.31791628468,2666.97097521951,2916.46507164004
"Raph1",2440.21157015904,2538.29528237003,3144.49716841224,2962.09551716836
"Eif4a-ps4",300.695441961788,309.406264836087,344.263069511038,405.819707039127
"Rpl18-ps1",18.5614470346783,16.4887351166567,17.9392666494586,13.5920476041813
"Pard3b",11.136868220807,14.5488839264618,17.9392666494586,18.4463503199603
"Nrp2",3400.45709675306,3295.80717214114,2900.18144166247,2976.6584253157
"Gm37121",32.173174860109,34.9173214235083,36.7327840917485,39.805282269388
"Ino80d",3999.37312107202,3990.27389823092,3754.43223449383,3893.15077805478
"Ino80dos",147.254146475114,145.488839264618,154.619393502476,178.638339940668
"Gm20342",553.131121633413,517.940267782039,456.169923371947,546.594485796719
"Ndufs1",4092.18035624541,4038.77017798579,4139.69934206077,4107.71095809221
"Eef1b2",13099.4318872736,12650.7395368561,12869.2881940044,11022.1797464479
"Gm26457",56.9217709063468,32.0075446382159,48.6922951913876,40.7761428125438
"Snora41",60.6340603132824,71.7744940372114,52.9635491555444,53.3973298735693
"Gpr1",136.117278254307,126.090327362669,140.951380817175,115.532404635541
"Platr12",86.620086161832,92.1429315342579,108.489850689583,53.3973298735693
"Gm11608",19.7988768369902,23.2782142823388,33.3157809204231,20.3880714062719
"Zdbf2",6511.35561976514,7254.07352573384,8308.44321107781,7713.48701537288
"Adam23",4094.65521585003,4017.43181489364,4642.85305903845,5123.23108623319
"Gm22281",24.7485960462377,23.2782142823388,29.8987777490976,28.1549557515184
"Fastkd2",1581.43528735459,1612.98626464706,1698.25057614875,1823.2761000466
"Klf7",640.988637597557,623.662157647661,589.433047053639,593.195791868197
"Creb1",2780.50476579481,2784.65638352478,2614.00742606396,3228.11130599305
"Mettl21a",222.737364416139,257.030282700825,227.230710893142,232.035669814238
"2810408I11Rik",127.455269638124,121.240699387181,163.16190143079,169.900595052266
"Ccnyl1",430.625571204536,479.143243978141,450.190167822127,437.858104963268
"Fzd5",4171.37586359337,4012.58218691816,4849.58175090364,4987.31061019137
"Gm38058",14.8491576277426,23.2782142823388,25.6275237849408,17.4754897768045
"Plekhm3",433.10043080916,410.278526726222,458.732675750441,411.644870298062
"Rpl10a-ps1",29.6983152554853,32.9774702333134,37.5870348845799,40.7761428125438
"D630023F18Rik",113.843541812694,128.030178552864,125.57486654621,80.5814250819319
"Idh1",1470.06660514652,1500.47489561576,1512.87815410434,1434.93188278428
"Pikfyve",2514.45735829775,2735.19017817481,2689.18149583312,2957.24121445258
"Map2",325.444038008026,322.015297572354,314.364291761941,327.180003043507
"Unc80",17.3240172323664,27.1579166627286,23.9190221992781,11.6503265178697
"Rpe",1560.39898071529,1589.70805036472,1413.7850621359,1509.68814460728
"Kansl1l",301.9328717641,316.195744001769,291.299520355494,363.101843140271
"Gm37570",45.7849026855398,42.6767261842879,49.5465459842189,39.805282269388
"Gm38387",32.173174860109,20.3684374970465,29.8987777490976,31.0675373809858
"Gm38162",22.2737364416139,27.1579166627286,28.1902761634349,21.3589319494277
